City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
154,Ribeira Grande,PT,2021-08-12 02:30:16,38.5167,-28.7,72.88,86,57,15.82
155,Angoche,MZ,2021-08-12 02:32:31,-16.2325,39.9086,64.38,81,0,5.73
156,Lahaina,US,2021-08-12 02:30:15,20.8783,-156.6825,87.04,73,66,7.83
157,Orlik,RU,2021-08-12 02:29:31,52.5178,99.825,67.15,58,86,1.12
158,Coihaique,CL,2021-08-12 02:32:32,-45.5752,-72.0662,35.55,80,1,5.75
159,Artigas,UY,2021-08-12 02:32:32,-30.4,-56.4667,39.51,75,1,7.78
160,Santa Marta,CO,2021-08-12 02:32:33,11.2408,-74.199,81.99,87,75,3.44
161,Portland,US,2021-08-12 02:32:20,45.5234,-122.6762,101.39,35,20,1.01
162,Klaksvik,FO,2021-08-12 02:32:33,62.2266,-6.589,54.52,98,100,13.76
163,Wamba,NG,2021-08-12 02:32:33,8.9333,8.6,70.72,98,100,3.42
164,Kaitangata,NZ,2021-08-12 02:31:04,-46.2817,169.8464,55.67,61,100,12.19
165,Emerald,AU,2021-08-12 02:32:34,-23.5333,148.1667,75.34,50,0,8.05
166,Luanda,AO,2021-08-12 02:28:32,-8.8368,13.2343,72.27,82,80,7.45
167,Rodrigues Alves,BR,2021-08-12 02:27:41,-7.738,-72.6509,78.33,53,100,0.92
168,Pandan,PH,2021-08-12 02:32:35,14.0453,124.1694,86.52,67,100,2.62
169,Lata,PT,2021-08-12 02:32:35,40.1629,-8.3327,64.92,93,67,2.44
170,Halifax,CA,2021-08-12 02:30:17,44.6453,-63.5724,69.69,93,96,1.99
171,Gharghoda,IN,2021-08-12 02:32:36,22.1667,83.35,83.35,74,100,4.09
172,Shimoda,JP,2021-08-12 02:32:36,34.6667,138.95,79.16,89,100,18.88
173,Krotoszyn,PL,2021-08-12 02:30:27,51.6987,17.4374,53.74,73,0,3.89
174,Naze,JP,2021-08-12 02:32:37,28.3667,129.4833,83.32,84,49,19.91
175,Vilhena,BR,2021-08-12 02:32:37,-12.7406,-60.1458,68.22,53,66,3.87
176,Cidreira,BR,2021-08-12 02:32:37,-30.1811,-50.2056,47.61,73,1,6.06
177,Tabas,IR,2021-08-12 02:32:37,33.5959,56.9244,86.77,10,0,1.9
178,Pisco,PE,2021-08-12 02:31:20,-13.7,-76.2167,60.85,77,90,6.91
179,Castro,BR,2021-08-12 02:28:05,-24.7911,-50.0119,51.46,97,100,7.76
180,Luganville,VU,2021-08-12 02:30:23,-15.5333,167.1667,76.53,81,94,18.07
181,The Valley,AI,2021-08-12 02:30:23,18.217,-63.0578,82.26,81,49,21.14
182,Maniitsoq,GL,2021-08-12 02:30:57,65.4167,-52.9,43.83,81,66,6.67
183,Banda Aceh,ID,2021-08-12 02:30:16,5.5577,95.3222,85.21,64,100,12.19
184,Meulaboh,ID,2021-08-12 02:28:46,4.1363,96.1285,78.57,78,100,4.29
185,Clyde River,CA,2021-08-12 02:31:08,70.4692,-68.5914,50.23,66,90,16.11
186,Warri,NG,2021-08-12 02:32:39,5.5167,5.75,73.44,95,100,3.31
187,Vardo,NO,2021-08-12 02:28:27,70.3705,31.1107,51.96,95,65,2.77
188,Tromso,NO,2021-08-12 02:28:04,69.6496,18.957,54.25,94,90,9.22
189,Mbigou,GA,2021-08-12 02:32:39,-1.9005,11.906,65.1,98,91,3.78
190,Altamont,US,2021-08-12 02:32:40,42.2068,-121.7372,91.24,17,1,3.0
191,Cozumel,MX,2021-08-12 02:32:40,20.5083,-86.9458,82.38,88,75,3.0
192,Ancud,CL,2021-08-12 02:30:39,-41.8697,-73.8203,42.33,85,0,2.26
193,Ransang,PH,2021-08-12 02:32:41,8.9603,117.5828,87.6,61,27,3.06
194,Catuday,PH,2021-08-12 02:32:41,16.2923,119.8062,79.05,77,100,3.53
195,Fairbanks,US,2021-08-12 02:30:00,64.8378,-147.7164,68.0,57,1,0.0
196,Hovd,MN,2021-08-12 02:32:41,48.0056,91.6419,68.81,39,33,2.8
197,Puerto Ayora,EC,2021-08-12 02:27:32,-0.7393,-90.3518,69.55,87,94,5.99
198,Fortuna,US,2021-08-12 02:32:42,40.5982,-124.1573,61.93,83,1,1.01
199,East London,ZA,2021-08-12 02:30:10,-33.0153,27.9116,58.46,72,9,15.99
200,Ranong,TH,2021-08-12 02:32:42,9.9658,98.6348,76.93,75,90,11.97
201,Ninghai,CN,2021-08-12 02:32:43,29.2892,121.4247,83.88,90,100,1.36
202,Benjamin Aceval,PY,2021-08-12 02:32:43,-24.9667,-57.5667,59.14,45,100,6.55
203,Anadyr,RU,2021-08-12 02:32:43,64.75,177.4833,45.1,81,90,13.42
204,Taoudenni,ML,2021-08-12 02:32:44,22.6783,-3.9836,100.51,15,58,10.6
205,Lompoc,US,2021-08-12 02:31:15,34.6391,-120.4579,78.21,80,1,10.36
206,Oktyabrskoye,RU,2021-08-12 02:29:23,43.0645,44.7417,68.14,83,98,8.95
207,Atocha,BO,2021-08-12 02:32:44,-20.9333,-66.2333,42.57,26,0,14.63
208,Gizo,SB,2021-08-12 02:31:15,-8.103,156.8419,77.23,89,100,13.29
209,Ulaangom,MN,2021-08-12 02:28:04,49.9811,92.0667,66.99,57,42,2.15
210,Cedar City,US,2021-08-12 02:28:03,37.6775,-113.0619,79.77,19,1,9.22
211,Breves,BR,2021-08-12 02:29:02,-1.6822,-50.4803,74.03,97,89,3.89
212,Barra Do Garcas,BR,2021-08-12 02:32:45,-15.89,-52.2567,71.19,33,2,4.54
213,Bara,NG,2021-08-12 02:28:38,10.3744,10.7288,72.14,95,100,6.82
214,Kawalu,ID,2021-08-12 02:32:45,-7.3817,108.2082,80.33,64,33,5.39
215,Roma,US,2021-08-12 02:32:46,43.2128,-75.4557,79.65,91,1,3.44
216,Nobeoka,JP,2021-08-12 02:32:46,32.5833,131.6667,74.93,97,100,2.39
217,Khatanga,RU,2021-08-12 02:32:46,71.9667,102.5,46.56,78,100,16.51
218,Olafsvik,IS,2021-08-12 02:30:27,64.8945,-23.7142,54.95,82,7,5.03
219,Nemuro,JP,2021-08-12 02:31:12,43.3236,145.575,63.03,66,25,2.46
220,Twin Falls,US,2021-08-12 02:32:47,42.3505,-114.6445,85.89,26,1,4.61
221,Tyup,KG,2021-08-12 02:32:47,42.7276,78.3648,71.96,30,12,3.13
222,Arica,CL,2021-08-12 02:27:51,-18.475,-70.3042,59.23,77,90,3.44
223,Sao Joao Da Barra,BR,2021-08-12 02:27:50,-21.6403,-41.0511,69.22,79,3,13.71
224,Brae,GB,2021-08-12 02:28:47,60.3964,-1.353,57.11,94,100,12.77
225,Stromness,GB,2021-08-12 02:29:29,58.965,-3.296,53.87,89,96,4.0
226,Mayumba,GA,2021-08-12 02:32:48,-3.432,10.6554,74.01,85,97,5.21
227,Miramar,US,2021-08-12 02:30:28,25.9873,-80.2323,85.01,78,1,8.05
228,Dhar,IN,2021-08-12 02:32:48,22.6,75.3,74.3,86,100,10.36
229,Dryden,CA,2021-08-12 02:30:07,49.7833,-92.7503,61.09,77,90,8.05
230,Ellisras,ZA,2021-08-12 02:32:49,-23.6649,27.7443,50.36,83,1,4.7
231,Santa Elena,EC,2021-08-12 02:32:49,-2.2333,-80.85,68.05,83,100,9.91
232,Narragansett,US,2021-08-12 02:32:49,41.4501,-71.4495,77.9,80,40,7.0
233,Port Hedland,AU,2021-08-12 02:32:50,-20.3167,118.5667,71.65,12,0,21.85
234,San Quintin,MX,2021-08-12 02:32:50,30.4833,-115.95,72.23,76,2,4.94
235,Westport,US,2021-08-12 02:31:03,41.1415,-73.3579,81.27,85,40,8.99
236,Guerrero Negro,MX,2021-08-12 02:31:14,27.9769,-114.0611,76.96,70,31,13.49
237,Gat,IL,2021-08-12 02:32:50,31.61,34.7642,80.4,78,0,3.49
238,Oksfjord,NO,2021-08-12 02:32:51,70.2396,22.3479,55.47,99,100,6.76
239,Ahvaz,IR,2021-08-12 02:32:51,31.3203,48.6693,85.95,28,0,2.3
240,Mariestad,SE,2021-08-12 02:32:51,58.7097,13.8237,55.87,96,56,7.85
241,Montale,IT,2021-08-12 02:32:52,43.9356,11.0171,75.92,70,0,5.99
242,Katsuura,JP,2021-08-12 02:32:52,35.1333,140.3,82.42,83,100,16.26
243,Zaysan,KZ,2021-08-12 02:32:52,47.4667,84.8667,77.43,37,66,4.21
244,Isangel,VU,2021-08-12 02:32:53,-19.55,169.2667,77.11,53,40,11.5
245,Krasnozerskoye,RU,2021-08-12 02:32:53,53.9828,79.2374,59.45,97,100,6.04
246,Vestmannaeyjar,IS,2021-08-12 02:32:53,63.4427,-20.2734,54.52,82,100,11.92
247,Sakaiminato,JP,2021-08-12 02:32:53,35.55,133.2333,75.18,94,75,1.14
248,Burgeo,CA,2021-08-12 02:32:54,47.6167,-57.6152,63.0,94,100,1.43
249,Mount Gambier,AU,2021-08-12 02:32:54,-37.8333,140.7667,57.11,72,75,18.41
250,Jutai,BR,2021-08-12 02:32:55,-5.1833,-68.9,76.53,60,20,2.3
251,Mongoumba,CF,2021-08-12 02:32:55,3.6415,18.5936,71.28,94,100,2.75
252,Wakkanai,JP,2021-08-12 02:32:55,45.4094,141.6739,67.98,60,20,9.22
253,Saint-Augustin,CA,2021-08-12 02:32:55,51.226,-58.6502,56.59,72,100,12.15
